DATE,WLEMUINDXD
2020-11-15,147.77000
2020-11-16,126.28000
2020-11-17,66.24000
2020-11-18,54.92000
2020-11-19,63.19000
2020-11-20,86.34000
2020-11-21,83.00000
2020-11-22,227.70000
2020-11-23,277.39000
2020-11-24,256.75000
2020-11-25,351.65000
2020-11-26,89.91000
2020-11-27,72.75000
2020-11-28,35.57000
2020-11-29,90.49000
2020-11-30,161.98000
2020-12-01,79.16000
2020-12-02,32.94000
2020-12-03,23.74000
2020-12-04,12.20000
2020-12-05,33.01000
2020-12-06,79.62000
2020-12-07,122.81000
2020-12-08,53.54000
2020-12-09,66.52000
2020-12-10,35.36000
2020-12-11,60.71000
2020-12-12,81.71000
2020-12-13,314.20000
2020-12-14,89.54000
2020-12-15,65.98000
2020-12-16,21.32000
2020-12-17,59.10000
2020-12-18,77.51000
2020-12-19,34.23000
2020-12-20,228.01000
2020-12-21,35.35000
2020-12-22,28.13000
2020-12-23,24.47000
2020-12-24,14.80000
2020-12-25,51.32000
2020-12-26,42.06000
2020-12-27,125.67000
2020-12-28,151.78000
2020-12-29,101.83000
2020-12-30,99.19000
2020-12-31,42.09000
2021-01-01,185.18000
2021-01-02,58.08000
2021-01-03,191.72000
2021-01-04,105.18000
2021-01-05,107.27000
2021-01-06,190.29000
2021-01-07,121.55000
2021-01-08,75.23000
2021-01-09,33.94000
2021-01-10,259.64000
2021-01-11,176.98000
2021-01-12,157.24000
2021-01-13,53.88000
2021-01-14,46.44000
2021-01-15,84.08000
2021-01-16,51.87000
2021-01-17,162.91000
2021-01-18,40.01000
2021-01-19,40.80000
2021-01-20,22.03000
2021-01-21,48.44000
2021-01-22,12.40000
2021-01-23,85.69000
2021-01-24,184.49000
2021-01-25,17.74000
2021-01-26,186.19000
2021-01-27,188.69000
2021-01-28,141.53000
2021-01-29,85.59000
2021-01-30,67.35000
2021-01-31,108.71000
2021-02-01,104.12000
2021-02-02,121.21000
2021-02-03,64.27000
2021-02-04,77.71000
2021-02-05,70.65000
2021-02-06,16.58000
2021-02-07,31.10000
2021-02-08,116.37000
2021-02-09,79.27000
2021-02-10,55.35000
2021-02-11,46.27000
2021-02-12,62.28000
2021-02-13,165.14000
2021-02-14,146.03000
2021-02-15,96.23000
2021-02-16,71.24000
2021-02-17,11.25000
2021-02-18,119.00000
2021-02-19,12.29000
2021-02-20,67.09000
2021-02-21,49.06000
2021-02-22,16.66000
2021-02-23,91.57000
2021-02-24,63.68000
2021-02-25,45.56000
2021-02-26,49.19000
2021-02-27,16.21000
2021-02-28,144.43000
2021-03-01,170.05000
2021-03-02,25.90000
2021-03-03,43.87000
2021-03-04,33.79000
2021-03-05,174.67000
2021-03-06,182.86000
2021-03-07,32.67000
2021-03-08,121.60000
2021-03-09,13.13000
2021-03-10,33.00000
2021-03-11,173.50000
2021-03-12,36.88000
2021-03-13,16.90000
2021-03-14,67.28000
2021-03-15,52.90000
2021-03-16,13.66000
2021-03-17,67.96000
2021-03-18,46.48000
2021-03-19,62.32000
2021-03-20,32.76000
2021-03-21,64.51000
2021-03-22,51.94000
2021-03-23,13.50000
2021-03-24,111.46000
2021-03-25,35.28000
2021-03-26,37.47000
2021-03-27,33.64000
2021-03-28,126.88000
2021-03-29,17.37000
2021-03-30,13.42000
2021-03-31,67.74000
2021-04-01,118.55000
2021-04-02,51.39000
2021-04-03,124.90000
2021-04-04,125.31000
2021-04-05,18.45000
2021-04-06,41.76000
2021-04-07,44.49000
2021-04-08,58.53000
2021-04-09,113.90000
2021-04-10,70.17000
2021-04-11,240.63000
2021-04-12,55.01000
2021-04-13,40.80000
2021-04-14,32.20000
2021-04-15,22.77000
2021-04-16,50.96000
2021-04-17,84.18000
2021-04-18,33.95000
2021-04-19,121.44000
2021-04-20,39.79000
2021-04-21,33.63000
2021-04-22,58.70000
2021-04-23,136.04000
2021-04-24,67.87000
2021-04-25,66.60000
2021-04-26,121.14000
2021-04-27,13.32000
2021-04-28,75.77000
2021-04-29,68.15000
2021-04-30,50.17000
2021-05-01,84.32000
2021-05-02,67.49000
2021-05-03,105.06000
2021-05-04,41.33000
2021-05-05,22.81000
2021-05-06,23.76000
2021-05-07,25.68000
2021-05-08,17.88000
2021-05-09,136.11000
2021-05-10,53.73000
2021-05-11,41.19000
2021-05-12,10.97000
2021-05-13,11.46000
2021-05-14,12.65000
2021-05-15,17.85000
2021-05-16,51.54000
2021-05-17,35.94000
2021-05-18,67.26000
2021-05-19,111.45000
2021-05-20,119.84000
2021-05-21,106.10000
2021-05-22,53.72000
2021-05-23,171.51000
2021-05-24,17.97000
2021-05-25,96.49000
2021-05-26,11.13000
2021-05-27,11.65000
2021-05-28,12.98000
2021-05-29,36.56000
2021-05-30,34.58000
2021-05-31,28.22000
2021-06-01,15.62000
2021-06-02,23.30000
2021-06-03,48.38000
2021-06-04,25.76000
2021-06-05,55.24000
2021-06-06,68.20000
2021-06-07,18.46000
2021-06-08,58.35000
2021-06-09,104.71000
2021-06-10,23.33000
2021-06-11,38.85000
2021-06-12,37.51000
2021-06-13,53.47000
2021-06-14,127.87000
2021-06-15,101.53000
2021-06-16,72.42000
2021-06-17,50.22000
2021-06-18,80.87000
2021-06-19,18.95000
2021-06-20,204.83000
2021-06-21,38.46000
2021-06-22,14.72000
2021-06-23,24.60000
2021-06-24,24.95000
2021-06-25,13.70000
2021-06-26,19.37000
2021-06-27,110.52000
2021-06-28,38.74000
2021-06-29,15.22000
2021-06-30,49.07000
2021-07-01,25.94000
2021-07-02,14.18000
2021-07-03,19.87000
2021-07-04,55.28000
2021-07-05,109.38000
2021-07-06,34.18000
2021-07-07,38.01000
2021-07-08,38.62000
2021-07-09,14.01000
2021-07-10,80.72000
2021-07-11,366.23000
2021-07-12,40.16000
2021-07-13,61.89000
2021-07-14,24.98000
2021-07-15,13.20000
2021-07-16,110.66000
2021-07-17,237.65000
2021-07-18,89.34000
2021-07-19,39.31000
2021-07-20,62.83000
2021-07-21,85.79000
2021-07-22,38.21000
2021-07-23,13.58000
2021-07-24,19.72000
2021-07-25,86.41000
2021-07-26,19.48000
2021-07-27,87.54000
2021-07-28,110.30000
2021-07-29,38.28000
2021-07-30,40.66000
2021-07-31,19.45000
2021-08-01,176.01000
2021-08-02,19.41000
2021-08-03,14.74000
2021-08-04,47.53000
2021-08-05,99.84000
2021-08-06,13.48000
2021-08-07,19.16000
2021-08-08,17.72000
2021-08-09,138.86000
2021-08-10,28.72000
2021-08-11,72.58000
2021-08-12,76.19000
2021-08-13,13.42000
2021-08-14,19.49000
2021-08-15,208.91000
2021-08-16,38.74000
2021-08-17,201.68000
2021-08-18,69.60000
2021-08-19,49.09000
2021-08-20,13.35000
2021-08-21,18.77000
2021-08-22,206.35000
2021-08-23,76.03000
2021-08-24,28.87000
2021-08-25,81.17000
2021-08-26,12.16000
2021-08-27,12.27000
2021-08-28,17.01000
2021-08-29,16.35000
2021-08-30,18.79000
2021-08-31,42.85000
2021-09-01,11.20000
2021-09-02,48.52000
2021-09-03,49.37000
2021-09-04,17.46000
2021-09-05,69.33000
2021-09-06,58.87000
2021-09-07,126.12000
2021-09-08,81.45000
2021-09-09,58.05000
2021-09-10,11.95000
2021-09-11,31.98000
2021-09-12,139.01000
2021-09-13,160.70000
2021-09-14,166.79000
2021-09-15,11.36000
2021-09-16,35.72000
2021-09-17,12.28000
2021-09-18,16.89000
2021-09-19,16.18000
2021-09-20,146.94000
2021-09-21,281.83000
2021-09-22,172.20000
2021-09-23,23.55000
2021-09-24,24.30000
2021-09-25,33.81000
2021-09-26,96.49000
2021-09-27,143.59000
2021-09-28,41.99000
2021-09-29,44.72000
2021-09-30,68.98000
2021-10-01,70.87000
2021-10-02,66.70000
2021-10-03,15.73000
2021-10-04,107.13000
2021-10-05,13.60000
2021-10-06,102.87000
2021-10-07,82.45000
2021-10-08,36.59000
2021-10-09,33.94000
2021-10-10,16.15000
2021-10-11,18.88000
2021-10-12,28.43000
2021-10-13,45.33000
2021-10-14,11.43000
2021-10-15,37.07000
2021-10-16,32.90000
2021-10-17,215.27000
2021-10-18,18.44000
2021-10-19,14.05000
2021-10-20,22.61000
2021-10-21,92.46000
2021-10-22,12.25000
2021-10-23,16.72000
2021-10-24,65.43000
2021-10-25,54.32000
2021-10-26,69.58000
2021-10-27,101.17000
2021-10-28,57.06000
2021-10-29,24.12000
2021-10-30,16.28000
2021-10-31,16.15000
2021-11-01,127.18000
2021-11-02,26.74000
2021-11-03,216.70000
2021-11-04,187.34000
2021-11-05,215.79000
2021-11-06,301.82000
2021-11-07,338.45000
2021-11-08,358.99000
2021-11-09,257.17000
2021-11-10,22.60000
2021-11-11,12.28000
2021-11-12,12.64000
2021-11-13,17.24000
2021-11-14,79.85000
2021-11-15,99.72000
2021-11-16,42.10000
2021-11-17,57.79000
2021-11-18,35.75000
2021-11-19,25.16000
2021-11-20,17.25000
2021-11-21,48.19000
2021-11-22,18.56000
2021-11-23,28.81000
2021-11-24,12.72000
2021-11-25,38.30000
2021-11-26,45.48000
2021-11-27,213.71000
2021-11-28,154.74000
2021-11-29,54.30000
2021-11-30,111.66000
2021-12-01,113.42000
2021-12-02,106.94000
2021-12-03,180.95000
2021-12-04,162.43000
2021-12-05,16.96000
2021-12-06,18.39000
2021-12-07,70.19000
2021-12-08,23.70000
2021-12-09,24.22000
2021-12-10,52.19000
2021-12-11,111.82000
2021-12-12,191.41000
2021-12-13,18.87000
2021-12-14,43.16000
2021-12-15,35.71000
2021-12-16,62.91000
2021-12-17,159.57000
2021-12-18,36.82000
2021-12-19,84.68000
2021-12-20,58.79000
2021-12-21,134.62000
2021-12-22,135.63000
2021-12-23,66.70000
2021-12-24,81.14000
2021-12-25,333.57000
2021-12-26,366.06000
2021-12-27,218.69000
2021-12-28,49.81000
2021-12-29,57.65000
2021-12-30,86.41000
2021-12-31,120.62000
2022-01-01,222.61000
2022-01-02,120.22000
2022-01-03,112.25000
2022-01-04,33.62000
2022-01-05,42.88000
2022-01-06,86.93000
2022-01-07,20.10000
2022-01-08,45.76000
2022-01-09,90.78000
2022-01-10,100.45000
2022-01-11,21.43000
2022-01-12,225.35000
2022-01-13,83.55000
2022-01-14,115.98000
2022-01-15,76.90000
2022-01-16,168.53000
2022-01-17,34.02000
2022-01-18,33.69000
2022-01-19,8.13000
2022-01-20,49.95000
2022-01-21,87.59000
2022-01-22,61.26000
2022-01-23,61.37000
2022-01-24,73.26000
2022-01-25,234.53000
2022-01-26,144.59000
2022-01-27,169.89000
2022-01-28,48.52000
2022-01-29,110.78000
2022-01-30,306.93000
2022-01-31,157.03000
2022-02-01,136.45000
2022-02-02,171.84000
2022-02-03,115.14000
2022-02-04,39.30000
2022-02-05,30.89000
2022-02-06,137.03000
2022-02-07,28.42000
2022-02-08,10.51000
2022-02-09,31.37000
2022-02-10,49.65000
2022-02-11,59.30000
2022-02-12,119.68000
2022-02-13,131.51000
2022-02-14,114.88000
2022-02-15,42.75000
2022-02-16,38.92000
2022-02-17,66.56000
2022-02-18,133.01000
2022-02-19,91.75000
2022-02-20,122.30000
2022-02-21,63.24000
2022-02-22,34.09000
2022-02-23,73.48000
2022-02-24,85.22000
2022-02-25,168.78000
2022-02-26,216.87000
2022-02-27,136.23000
2022-02-28,73.70000
2022-03-01,84.97000
2022-03-02,121.46000
2022-03-03,164.71000
2022-03-04,58.61000
2022-03-05,108.12000
2022-03-06,104.01000
2022-03-07,56.91000
2022-03-08,143.30000
2022-03-09,107.69000
2022-03-10,142.35000
2022-03-11,188.09000
2022-03-12,112.77000
2022-03-13,227.64000
2022-03-14,246.05000
2022-03-15,91.68000
2022-03-16,93.49000
2022-03-17,111.31000
2022-03-18,122.22000
2022-03-19,84.36000
2022-03-20,172.07000
2022-03-21,153.11000
2022-03-22,69.19000
2022-03-23,98.22000
2022-03-24,70.71000
2022-03-25,102.17000
2022-03-26,137.25000
2022-03-27,258.25000
2022-03-28,119.08000
2022-03-29,184.66000
2022-03-30,110.86000
2022-03-31,96.02000
2022-04-01,69.12000
2022-04-02,33.04000
2022-04-03,47.36000
2022-04-04,58.15000
2022-04-05,101.63000
2022-04-06,128.50000
2022-04-07,78.46000
2022-04-08,20.62000
2022-04-09,81.69000
2022-04-10,295.73000
2022-04-11,193.19000
2022-04-12,34.16000
2022-04-13,51.43000
2022-04-14,103.15000
2022-04-15,41.63000
2022-04-16,34.83000
2022-04-17,32.70000
2022-04-18,76.98000
2022-04-19,239.84000
2022-04-20,75.77000
2022-04-21,69.98000
2022-04-22,90.54000
2022-04-23,66.02000
2022-04-24,45.49000
2022-04-25,131.45000
2022-04-26,44.42000
2022-04-27,33.48000
2022-04-28,60.13000
2022-04-29,131.51000
2022-04-30,327.42000
2022-05-01,113.96000
2022-05-02,73.17000
2022-05-03,110.17000
2022-05-04,199.17000
2022-05-05,130.68000
2022-05-06,250.97000
2022-05-07,67.62000
2022-05-08,277.25000
2022-05-09,129.57000
2022-05-10,112.36000
2022-05-11,92.85000
2022-05-12,68.63000
2022-05-13,120.14000
2022-05-14,94.75000
2022-05-15,94.39000
2022-05-16,57.32000
2022-05-17,22.37000
2022-05-18,125.30000
2022-05-19,131.05000
2022-05-20,149.55000
2022-05-21,200.66000
2022-05-22,167.08000
2022-05-23,179.29000
2022-05-24,92.70000
2022-05-25,172.07000
2022-05-26,166.85000
2022-05-27,231.82000
2022-05-28,32.78000
2022-05-29,165.64000
2022-05-30,48.78000
2022-05-31,25.72000
2022-06-01,69.88000
2022-06-02,116.11000
2022-06-03,81.92000
2022-06-04,16.62000
2022-06-05,60.22000
2022-06-06,45.61000
2022-06-07,69.52000
2022-06-08,61.53000
2022-06-09,113.22000
2022-06-10,92.05000
2022-06-11,35.14000
2022-06-12,95.94000
2022-06-13,93.86000
2022-06-14,35.20000
2022-06-15,53.80000
2022-06-16,152.05000
2022-06-17,70.87000
2022-06-18,85.74000
2022-06-19,152.69000
2022-06-20,33.32000
2022-06-21,98.16000
2022-06-22,118.73000
2022-06-23,55.00000
2022-06-24,84.02000
2022-06-25,68.51000
2022-06-26,276.25000
2022-06-27,80.28000
2022-06-28,72.94000
2022-06-29,52.98000
2022-06-30,172.69000
2022-07-01,188.65000
2022-07-02,34.45000
2022-07-03,51.31000
2022-07-04,109.05000
2022-07-05,56.09000
2022-07-06,77.50000
2022-07-07,95.37000
2022-07-08,74.24000
2022-07-09,55.05000
2022-07-10,114.31000
2022-07-11,33.04000
2022-07-12,61.95000
2022-07-13,46.66000
2022-07-14,141.31000
2022-07-15,107.08000
2022-07-16,55.19000
2022-07-17,133.23000
2022-07-18,48.30000
2022-07-19,108.18000
2022-07-20,149.94000
2022-07-21,119.90000
2022-07-22,115.32000
2022-07-23,106.76000
2022-07-24,150.93000
2022-07-25,79.82000
2022-07-26,50.23000
2022-07-27,194.15000
2022-07-28,180.36000
2022-07-29,86.11000
2022-07-30,54.47000
2022-07-31,115.53000
2022-08-01,265.40000
2022-08-02,60.94000
2022-08-03,125.84000
2022-08-04,104.16000
2022-08-05,126.28000
2022-08-06,90.02000
2022-08-07,165.08000
2022-08-08,259.28000
2022-08-09,87.15000
2022-08-10,120.54000
2022-08-11,141.42000
2022-08-12,106.87000
2022-08-13,74.14000
2022-08-14,50.45000
2022-08-15,111.66000
2022-08-16,59.72000
2022-08-17,99.81000
2022-08-18,9.12000
2022-08-19,114.81000
2022-08-20,114.90000
2022-08-21,128.43000
2022-08-22,446.93000
2022-08-23,58.62000
2022-08-24,70.68000
2022-08-25,79.66000
2022-08-26,58.58000
2022-08-27,47.79000
2022-08-28,61.43000
2022-08-29,105.70000
2022-08-30,127.62000
2022-08-31,85.80000
2022-09-01,42.39000
2022-09-02,36.42000
2022-09-03,14.56000
2022-09-04,206.11000
2022-09-05,46.61000
2022-09-06,60.81000
2022-09-07,96.27000
2022-09-08,38.83000
2022-09-09,47.57000
2022-09-10,28.75000
2022-09-11,29.05000
2022-09-12,186.29000
2022-09-13,22.00000
2022-09-14,33.52000
2022-09-15,181.06000
2022-09-16,73.17000
2022-09-17,160.71000
2022-09-18,145.85000
2022-09-19,14.36000
2022-09-20,65.92000
2022-09-21,106.16000
2022-09-22,171.54000
2022-09-23,121.27000
2022-09-24,28.94000
2022-09-25,58.94000
2022-09-26,85.10000
2022-09-27,145.78000
2022-09-28,142.80000
2022-09-29,34.05000
2022-09-30,102.04000
2022-10-01,42.71000
2022-10-02,542.10000
2022-10-03,171.21000
2022-10-04,164.15000
2022-10-05,210.92000
2022-10-06,77.47000
2022-10-07,28.39000
2022-10-08,103.93000
2022-10-09,197.14000
2022-10-10,74.79000
2022-10-11,22.91000
2022-10-12,50.15000
2022-10-13,50.96000
2022-10-14,258.67000
2022-10-15,72.37000
2022-10-16,58.25000
2022-10-17,56.99000
2022-10-18,43.13000
2022-10-19,67.88000
2022-10-20,83.43000
2022-10-21,9.46000
2022-10-22,14.74000
2022-10-23,99.57000
2022-10-24,157.87000
2022-10-25,122.36000
2022-10-26,133.09000
2022-10-27,196.18000
2022-10-28,137.82000
2022-10-29,14.45000
2022-10-30,86.98000
2022-10-31,213.24000
2022-11-01,185.79000
2022-11-02,41.91000
2022-11-03,110.46000
2022-11-04,46.27000
2022-11-05,29.30000
2022-11-06,160.95000
2022-11-07,169.53000
2022-11-08,112.58000
2022-11-09,134.89000
2022-11-10,97.71000
2022-11-11,39.43000
2022-11-12,61.99000
2022-11-13,257.88000
2022-11-14,264.10000
2022-11-15,69.00000
2022-11-16,242.28000
2022-11-17,147.22000
2022-11-18,143.64000
2022-11-19,170.14000
2022-11-20,180.72000
2022-11-21,161.84000
2022-11-22,320.98000
2022-11-23,224.08000
2022-11-24,197.36000
2022-11-25,63.12000
2022-11-26,168.28000
2022-11-27,148.03000
2022-11-28,187.46000
2022-11-29,22.87000
2022-11-30,52.87000
2022-12-01,78.72000
2022-12-02,9.80000
2022-12-03,31.67000
2022-12-04,106.61000
2022-12-05,225.32000
2022-12-06,56.08000
2022-12-07,76.71000
2022-12-08,95.78000
2022-12-09,120.84000
2022-12-10,161.95000
2022-12-11,92.90000
2022-12-12,104.44000
2022-12-13,46.18000
2022-12-14,88.71000
2022-12-15,80.71000
2022-12-16,97.13000
2022-12-17,48.07000
2022-12-18,114.73000
2022-12-19,46.11000
2022-12-20,96.36000
2022-12-21,35.43000
2022-12-22,116.90000
2022-12-23,35.07000
2022-12-24,58.46000
2022-12-25,157.97000
2022-12-26,79.46000
2022-12-27,99.03000
2022-12-28,123.64000
2022-12-29,82.15000
2022-12-30,131.67000
2022-12-31,206.74000
2023-01-01,196.53000
2023-01-02,93.41000
2023-01-03,49.69000
2023-01-04,62.04000
2023-01-05,292.52000
2023-01-06,90.21000
2023-01-07,194.97000
2023-01-08,248.66000
2023-01-09,72.12000
2023-01-10,904.65000
2023-01-11,154.50000
2023-01-12,229.38000
2023-01-13,99.05000
2023-01-14,31.20000
2023-01-15,277.58000
2023-01-16,67.86000
2023-01-17,114.29000
2023-01-18,109.52000
2023-01-19,34.00000
2023-01-20,207.69000
2023-01-21,141.88000
2023-01-22,77.63000
2023-01-23,301.34000
2023-01-24,249.54000
2023-01-25,273.12000
2023-01-26,43.55000
2023-01-27,117.38000
2023-01-28,47.75000
2023-01-29,125.45000
2023-01-30,196.65000
2023-01-31,176.14000
2023-02-01,206.28000
2023-02-02,249.98000
2023-02-03,30.57000
2023-02-04,65.95000
2023-02-05,47.91000
2023-02-06,317.77000
2023-02-07,256.58000
2023-02-08,108.98000
2023-02-09,122.55000
2023-02-10,30.45000
2023-02-11,188.18000
2023-02-12,15.92000
2023-02-13,14.21000
2023-02-14,139.24000
2023-02-15,216.26000
2023-02-16,67.30000
2023-02-17,47.78000
2023-02-18,179.90000
2023-02-19,78.54000
2023-02-20,31.25000
2023-02-21,113.89000
2023-02-22,41.15000
2023-02-23,163.06000
2023-02-24,85.09000
2023-02-25,45.89000
2023-02-26,14.69000
2023-02-27,13.77000
2023-02-28,10.58000
2023-03-01,96.62000
2023-03-02,243.76000
2023-03-03,64.10000
2023-03-04,43.48000
2023-03-05,158.83000
2023-03-06,13.77000
2023-03-07,246.45000
2023-03-08,16.43000
2023-03-09,25.43000
2023-03-10,337.36000
2023-03-11,265.47000
2023-03-12,42.01000
2023-03-13,239.50000
2023-03-14,74.82000
2023-03-15,65.92000
2023-03-16,271.32000
2023-03-17,78.30000
2023-03-18,32.77000
2023-03-19,97.28000
2023-03-20,148.86000
2023-03-21,76.14000
2023-03-22,189.59000
2023-03-23,341.16000
2023-03-24,248.86000
2023-03-25,168.52000
2023-03-26,218.28000
2023-03-27,133.66000
2023-03-28,222.47000
2023-03-29,139.25000
2023-03-30,168.79000
2023-03-31,98.47000
2023-04-01,124.12000
2023-04-02,248.19000
2023-04-03,105.28000
2023-04-04,145.63000
2023-04-05,146.50000
2023-04-06,24.48000
2023-04-07,50.50000
2023-04-08,139.98000
2023-04-09,81.15000
2023-04-10,55.68000
2023-04-11,182.49000
2023-04-12,88.10000
2023-04-13,188.66000
2023-04-14,20.06000
2023-04-15,16.54000
2023-04-16,149.85000
2023-04-17,94.36000
2023-04-18,72.93000
2023-04-19,177.38000
2023-04-20,8.38000
2023-04-21,188.08000
2023-04-22,78.59000
2023-04-23,47.87000
2023-04-24,274.86000
2023-04-25,62.58000
2023-04-26,92.50000
2023-04-27,301.22000
2023-04-28,27.44000
2023-04-29,14.51000
2023-04-30,192.86000
2023-05-01,38.50000
2023-05-02,542.55000
2023-05-03,146.93000
2023-05-04,145.94000
2023-05-05,19.63000
2023-05-06,45.73000
2023-05-07,112.04000
2023-05-08,540.52000
2023-05-09,71.35000
2023-05-10,7.60000
2023-05-11,172.40000
2023-05-12,67.25000
2023-05-13,62.52000
2023-05-14,108.86000
2023-05-15,104.07000
2023-05-16,10.36000
2023-05-17,23.53000
2023-05-18,293.47000
2023-05-19,68.30000
2023-05-20,287.15000
2023-05-21,125.42000
2023-05-22,902.81000
2023-05-23,52.84000
2023-05-24,55.97000
2023-05-25,32.44000
2023-05-26,289.17000
2023-05-27,46.92000
2023-05-28,47.55000
2023-05-29,42.21000
2023-05-30,23.32000
2023-05-31,220.41000
2023-06-01,24.44000
2023-06-02,90.46000
2023-06-03,60.40000
2023-06-04,60.88000
2023-06-05,26.86000
2023-06-06,21.92000
2023-06-07,24.66000
2023-06-08,180.41000
2023-06-09,19.08000
2023-06-10,46.11000
2023-06-11,15.80000
2023-06-12,240.04000
2023-06-13,10.79000
2023-06-14,24.70000
2023-06-15,93.19000
2023-06-16,29.71000
2023-06-17,32.21000
2023-06-18,78.98000
2023-06-19,48.49000
2023-06-20,55.94000
2023-06-21,94.41000
2023-06-22,17.36000
2023-06-23,19.43000
2023-06-24,15.66000
2023-06-25,297.76000
2023-06-26,268.82000
2023-06-27,67.19000
2023-06-28,96.04000
2023-06-29,25.80000
2023-06-30,68.45000
2023-07-01,60.77000
2023-07-02,68.48000
2023-07-03,15.59000
2023-07-04,19.96000
2023-07-05,40.04000
2023-07-06,8.92000
2023-07-07,10.23000
2023-07-08,15.93000
2023-07-09,154.39000
2023-07-10,44.09000
2023-07-11,11.03000
2023-07-12,45.04000
2023-07-13,164.72000
2023-07-14,427.76000
2023-07-15,77.55000
2023-07-16,52.05000
2023-07-17,58.49000
2023-07-18,11.40000
2023-07-19,52.99000
2023-07-20,389.07000
2023-07-21,50.49000
2023-07-22,46.02000
2023-07-23,17.81000
2023-07-24,29.20000
2023-07-25,22.03000
2023-07-26,89.06000
2023-07-27,43.15000
2023-07-28,176.89000
2023-07-29,74.85000
2023-07-30,205.34000
2023-07-31,255.77000
2023-08-01,247.71000
2023-08-02,8.87000
2023-08-03,214.88000
2023-08-04,49.70000
2023-08-05,30.71000
2023-08-06,34.45000
2023-08-07,14.15000
2023-08-08,10.92000
2023-08-09,26.45000
2023-08-10,17.49000
2023-08-11,132.10000
2023-08-12,14.80000
2023-08-13,16.81000
2023-08-14,239.90000
2023-08-15,43.08000
2023-08-16,35.52000
2023-08-17,25.06000
2023-08-18,19.39000
2023-08-19,28.57000
2023-08-20,113.03000
2023-08-21,273.32000
2023-08-22,21.28000
2023-08-23,222.43000
2023-08-24,16.06000
2023-08-25,9.25000
2023-08-26,51.65000
2023-08-27,15.96000
2023-08-28,13.15000
2023-08-29,10.09000
2023-08-30,33.47000
2023-08-31,8.13000
2023-09-01,26.59000
2023-09-02,24.76000
2023-09-03,16.97000
2023-09-04,173.42000
2023-09-05,10.89000
2023-09-06,41.42000
2023-09-07,39.24000
2023-09-08,203.38000
2023-09-09,12.33000
2023-09-10,76.86000
2023-09-11,126.90000
2023-09-12,125.65000
2023-09-13,141.23000
2023-09-14,31.70000
2023-09-15,44.00000
2023-09-16,38.08000
2023-09-17,15.14000
2023-09-18,38.66000
2023-09-19,19.75000
2023-09-20,48.34000
2023-09-21,23.30000
2023-09-22,8.64000
2023-09-23,37.93000
2023-09-24,14.83000
2023-09-25,12.86000
2023-09-26,30.54000
2023-09-27,112.54000
2023-09-28,23.19000
2023-09-29,8.51000
2023-09-30,12.45000
2023-10-01,45.10000
2023-10-02,25.28000
2023-10-03,10.14000
2023-10-04,24.29000
2023-10-05,7.87000
2023-10-06,129.95000
2023-10-07,26.07000
2023-10-08,94.88000
2023-10-09,152.56000
2023-10-10,10.45000
2023-10-11,187.74000
2023-10-12,55.34000
2023-10-13,172.41000
2023-10-14,26.40000
2023-10-15,892.29000
2023-10-16,71.57000
2023-10-17,78.94000
2023-10-18,32.71000
2023-10-19,152.95000
2023-10-20,459.79000
2023-10-21,291.40000
2023-10-22,313.65000
2023-10-23,242.75000
2023-10-24,29.91000
2023-10-25,71.58000
2023-10-26,153.10000
2023-10-27,227.97000
2023-10-28,37.46000
2023-10-29,59.36000
2023-10-30,356.93000
2023-10-31,40.46000
2023-11-01,157.53000
2023-11-02,48.19000
2023-11-03,56.72000
2023-11-04,26.07000
2023-11-05,44.77000
2023-11-06,82.91000
2023-11-07,56.79000
2023-11-08,297.62000
2023-11-09,252.32000
2023-11-10,154.34000
2023-11-11,56.78000
2023-11-12,73.23000
2023-11-13,50.85000
2023-11-14,9.83000
2023-11-15,24.64000
2023-11-16,32.65000
2023-11-17,508.48000
2023-11-18,41.21000
2023-11-19,77.72000
2023-11-20,37.54000
2023-11-21,88.36000
2023-11-22,41.22000
2023-11-23,27.03000
2023-11-24,70.99000
2023-11-25,30.53000
2023-11-26,100.46000
2023-11-27,27.51000
2023-11-28,236.49000
2023-11-29,76.12000
2023-11-30,24.24000
2023-12-01,9.16000
2023-12-02,13.45000
2023-12-03,44.75000
2023-12-04,13.44000
2023-12-05,280.26000
2023-12-06,49.57000
2023-12-07,72.51000
2023-12-08,94.32000
2023-12-09,180.66000
2023-12-10,64.75000
2023-12-11,55.83000
2023-12-12,10.78000
2023-12-13,26.01000
2023-12-14,33.73000
2023-12-15,37.93000
2023-12-16,13.64000
2023-12-17,49.75000
2023-12-18,625.54000
2023-12-19,226.39000
2023-12-20,43.43000
2023-12-21,25.20000
2023-12-22,52.53000
2023-12-23,351.39000
2023-12-24,72.78000
2023-12-25,65.06000
2023-12-26,116.75000
2023-12-27,268.82000
2023-12-28,344.24000
2023-12-29,94.12000
2023-12-30,82.08000
2023-12-31,145.24000
2024-01-01,52.74000
2024-01-02,50.17000
2024-01-03,47.39000
2024-01-04,142.64000
2024-01-05,79.88000
2024-01-06,98.94000
2024-01-07,143.51000
2024-01-08,40.32000
2024-01-09,32.32000
2024-01-10,35.13000
2024-01-11,33.25000
2024-01-12,67.25000
2024-01-13,13.56000
2024-01-14,16.66000
2024-01-15,15.02000
2024-01-16,56.22000
2024-01-17,17.49000
2024-01-18,201.24000
2024-01-19,367.02000
2024-01-20,55.15000
2024-01-21,16.95000
2024-01-22,251.38000
2024-01-23,198.45000
